bee,frame-1,frame-2,frame-3,frame-4,frame-5,frame-6,frame-7,frame-8,frame-9,frame-10,frame-11,frame-12,frame-13,frame-14,frame-15
bee41,606.9718569057051,663.8912872393629,720.5073451363202,743.5480453801472,767.1446368722642,770.9902921814949,790.5220240534885,798.4325774855948,802.8363663042733,805.8130185940137,777.7245672340531,770.687679689844,777.9446238183332,806.8331162850269,
bee42,656.1010843043125,708.3201168947741,773.6399789453241,834.9431486682216,901.1770162609465,945.111486814709,1017.1716329816094,1072.0243884120312,1130.0217240830864,1167.0970781825722,1185.2261065167042,1178.6969203282551,1177.7583195161662,1167.2277038069592,1151.4497823580496
bee43,588.0639003827989,627.096846254561,671.6522293800065,718.0830254032162,762.8863254571921,813.3079940755829,865.4460627231188,930.5032691013574,962.8065760780697,980.6164819898262,985.5716777723212,976.0786625781531,943.7239408440302,924.1101992916913,814.6369968400492
bee44,591.3947912050625,576.5901015645964,587.7275210665512,589.7129761381918,593.9526720329043,599.5878530962337,,,,,,,,,
bee45,619.4071932962671,610.5340161745919,594.1816521310062,576.8466622068418,546.3984210258153,525.7083681972637,507.2120534135276,496.5950420428802,459.7165234292794,437.2638800418194,374.28156722341544,347.47689785133974,327.3648991513939,307.2413192159683,
bee46,596.1459438796625,681.7825953709803,767.4352722644051,832.5312201768684,897.8313750765702,942.1386071884817,981.4166142550854,1018.4888288238287,1024.6582356716326,1005.5076469540622,898.2662976572082,813.2753905443539,740.596299801109,658.9786172461751,471.7595826168086
bee47,637.9475981664763,742.3804102490699,854.9012505354915,961.0972073317809,1060.324814713833,1157.1545623185598,1264.8947300334194,1376.0923071705627,1446.7413551248362,1513.9730415704764,1613.9495713000981,1667.9372763460922,1703.8582860148663,1716.2204305642974,1671.386634721921
bee48,604.7524526318828,588.9477470904023,575.8431406329206,565.6969302968548,554.0781385622163,543.5562903521575,554.4330194455952,568.5292061040519,589.740172037928,613.5529677515582,666.5912927614761,696.9374595811049,716.7675547661685,748.0905084826117,788.804665934177
bee49,571.4770266710088,592.0217063978519,612.7010300210842,607.2547742206508,599.4747266981288,601.5992207808558,600.629377516385,589.4870904625631,549.2355894280639,511.3856133285072,444.02758626423343,394.21378695100634,381.6309001796087,370.8747162301758,349.3323850143487
bee50,572.2836864509854,564.7026339172393,542.9009354278512,525.0209528810016,511.4703492397452,508.55618251297494,504.53560459882004,493.3714499205092,466.7212899660398,423.2246162767435,321.75416136196276,255.29581567410597,202.31687032156552,150.53967003797212,62.046118585155575
bee51,460.19779584513776,484.6123054980587,499.9972445652866,518.7102338605405,539.0279794987777,552.1149806067878,566.071365076036,589.3255214130286,598.7875059570451,599.2455629516775,554.2443954602317,518.9421796829854,489.02835480196734,462.04325942281775,383.79649340362505
bee52,536.6547275981841,552.5046032054368,555.4928043525045,528.7750577962184,512.90899973534,494.27604753766735,484.212136801456,479.32228828268825,459.8247405218553,420.74200584706006,310.93614148685765,249.69761884358516,184.17019263512097,132.78629408164386,40.35700894374435
bee53,600.6427849841637,697.9746734622895,817.9138749828671,933.4406299358915,1049.6234543802311,1177.3409566126852,1292.8715146620739,1410.9183958589613,1500.6724208717358,1575.474481662985,1640.8663110410973,1626.7440298312304,1596.9286183289132,1561.6523330525927,1474.2128367124476
bee54,632.7908475775893,728.6146943907077,798.224260391493,862.8456706530502,929.5443129838523,992.492031026136,1061.2583888498946,1135.8826757454663,1193.4689539857823,1237.799125286059,1319.6368772926928,1351.1330950315632,1392.8276102430161,1413.1646386919347,1484.2272903562289
bee55,686.027900580558,729.2403134173638,770.5523423934923,824.213589049159,869.6046209898454,925.1228744054262,990.7008618294727,1082.350977978929,1138.2191633802315,1162.4638684922618,1185.4086079237645,1190.1732929104471,1190.590901101685,1194.9462052294305,1189.137236121973
bee56,727.8634125358847,755.9609005941562,775.7995183925589,789.8449923566494,814.8788089907755,829.4270662920878,843.0388624960896,849.3255105966566,826.9652228813193,810.0835953414888,703.484641976304,657.3270176486714,623.0117136915438,598.560001846599,541.4642058423457
bee57,591.3994619398212,686.4252243406527,789.6360855070269,873.3484040529431,950.4293344998695,1026.4625567118385,1116.7787921742163,1197.1302705447697,1263.7125755177833,1326.8408442301138,1386.100520080239,1393.7321902351025,1402.412278079104,1403.7088886817753,1396.1849111052545
bee58,915.3165676747446,889.7741427813049,865.2555023929646,839.2676848622317,822.8189040053506,,,,,,,,,,
bee59,962.4214894343849,1042.0950937908624,1131.446047316717,1210.6634514894902,1295.0832021162553,1376.7457036279657,1474.0296546625555,1587.434945719899,1670.1292601284936,1650.479914379748,1489.431195284764,,,,
bee60,939.3059735159467,1032.9404901572682,1127.0465987975567,1225.7065213137696,1306.6629835843346,1397.6288113891846,1489.5381554254218,1583.4501228221282,1653.283921073713,1721.1169260325057,1692.9750191364255,1591.8906984527257,1483.9559577487994,1374.7841398797068,1127.6796624978776
bee61,908.5895632424514,1005.0975763864765,1101.7950125940035,1188.3125645339335,1264.0901050384182,1341.3552588827467,1406.6165658027771,1469.1119794216854,1507.4017506224484,1535.695631751173,1547.831625048268,1541.1097149985335,1525.514065522569,1490.8610106598942,
bee62,974.8892014132759,1008.4256062501485,1041.473404618047,1067.4889017898854,1084.2250779759515,1095.0287609514069,1100.3663121549073,1109.129294747868,1096.3539487077244,1077.362874461901,1006.4557657773378,965.6101103644173,919.8351835018259,870.5402696800257,752.5327549566658
bee63,974.2224921481128,1052.3001464152987,1116.0316951934838,1169.0661292118116,1204.5126958395424,1234.4970368946636,1265.0593363210971,1289.2482362392666,1285.059839870683,1266.3233747982697,1163.0578548202682,1099.4159603238838,1035.7401449591896,980.4749037475298,844.9685101879573
bee64,1046.7667582573285,1122.3641957534319,1187.9450071266044,1242.2431989392564,1304.3914448478167,1360.5565423463822,1431.5434964634305,1512.698989194782,1577.6934109264757,1641.3997931155957,1729.0656721892892,1767.2058143313034,1789.6549511914295,1787.2420011118095,1713.8765929119122
bee65,1411.7017577469255,1461.8241957383161,1500.6283674456727,1522.7333954832184,1532.7640960986982,1544.8129252161464,1548.2996242729992,1555.484198740636,1553.360460563503,1541.9858568623054,1489.3049829152592,1401.2180280656942,1307.115852197508,1200.4992851430184,953.3941145986299
bee66,640.8075699682577,711.9395472681623,797.508679980659,880.3217346077677,964.9329259271092,1063.2456574212165,1165.6244983735166,1266.8883176342745,1362.0348320048583,1447.4048874984521,1582.1256253975384,1644.579727887294,1698.7768099999248,1745.143074031554,1786.7863391284498
bee67,664.3026869310196,673.9425486681696,681.0689265335252,675.860882938013,654.3976741738843,635.3859996090719,612.5977789479092,599.436234268624,575.419203725074,549.0404973234959,442.83573115531686,384.22711046460904,322.3576459489725,279.4659168882671,256.43028918613334
bee68,709.5654930064376,726.736844020815,,758.470281480209,761.4153452578071,768.1813046420726,770.3454566377504,778.4721512354866,770.4689258165027,752.5860006387919,676.8656154155016,634.6068255017882,586.5249170086856,538.0427372698189,438.074432686213
bee69,769.7987030718396,788.9986263179802,799.0939655423387,818.7885806302405,839.6464505703173,876.4822298341611,925.1623649256859,981.9324936223644,1019.4670195437086,1051.7409172622315,1094.4062744647151,1121.4841819576882,1142.6575162040238,1158.0061881566066,1164.093214233458
bee70,629.9627420241087,673.3634636815302,742.5652673359862,759.4003158631344,799.7994937700295,835.9853930096717,877.1810184536894,914.6852412315502,925.9584476351774,921.7725517585318,878.8291686330285,852.5934280259488,828.8990392143714,806.9187758835978,733.3912819015153
bee71,669.7526112135082,617.4328419690088,575.5991385810075,531.3226590467017,491.08681693123,461.9985496776449,444.1165018061371,429.73164193999696,411.6856596918598,396.93795396407756,357.75394973508475,351.9086228173941,353.659934094779,368.4975185449559,407.7998196653416
bee72,591.0831695340244,601.3058987400923,605.7944703669538,607.2870933266857,606.8874512569093,612.773137192942,622.7671140575155,637.8696433155801,649.5607739875838,663.370473722872,695.5393871354122,721.9056409001821,755.9426344806456,791.1942277536456,836.4578143209992
bee73,669.1082931230138,767.2059052364921,849.7868802047483,925.5684944376067,983.678321473188,1041.0675559696322,1100.196133462109,1161.707784075673,1200.249556665162,1233.137022850031,1229.268791830266,1206.7508187039462,1176.311780286303,1142.4264020280802,1036.699266280876
bee74,645.7831129246239,719.119609386049,789.6687699018894,835.3225193853654,865.9651679874354,893.1935503086902,914.349687433505,935.4658613469688,947.9515977568541,961.8440485700445,1001.515635939973,1023.377553620245,1043.6891658000952,1056.035456404428,1034.6613524594495
bee75,747.9143265406967,851.6791847246727,943.9006887751027,1029.4209913720026,1099.404497356817,1166.6475235681864,1229.735588067005,1280.0347798157977,1318.2007463319158,1351.5037229960244,1395.6073795147013,1424.490926878809,1452.251018137905,1480.9001687853404,1473.6492607350274
bee76,779.4788913351545,811.4972976559267,839.0118662621409,856.6158482157254,877.6075515230023,911.0312634397324,961.3352784473434,1010.6475328786821,1036.3198664687554,1027.7924105245877,941.2620872709311,877.1221828111277,810.5634782110014,739.1691708992284,586.9133836664645
bee77,846.2047098010011,947.9233279011996,1036.2409522481587,1115.936835931839,1195.7323119037128,1267.5437856116905,1339.4971423199834,1416.2373665455939,1477.152418660872,1531.5097709227134,1575.3449664212674,1574.5176488718246,1555.4217712339525,1538.7061759048856,1485.274502944882
bee78,1111.5995119469092,1113.9951913641185,1127.2657824605033,1151.37598427696,1182.7696903206531,1218.7435764822646,1270.4174602531027,1323.1529842139466,1364.495457549801,1395.3210280559072,1429.934163108004,1442.0713865992261,1469.8245067214805,1489.1369136775081,1512.9694008411138
bee79,1053.8354332673312,1088.0702824261446,1116.711428922111,1148.1695735667734,1168.5075028162614,1191.8933641319352,1209.2481831885273,1227.8661506573983,1220.4616189937099,1215.9220235263424,1157.2506353602778,1120.8104361696428,1079.4734560644192,1040.834128227017,942.0564327249991
bee80,1016.5098575963898,1022.6183288946318,1021.104603694851,1027.4427194448413,1035.3923957585712,1049.5091805307738,1065.8975459301087,1073.806304278034,1073.736823160537,1065.800247468306,998.1029560781349,963.2828749654799,918.2948757708111,878.1198963197808,760.905405299915
bee81,860.1914719341501,907.9887958095306,954.0419844800141,1003.3671912903741,1050.4778293959205,1098.6824683304212,1140.4549826290636,1193.617820850813,1242.849384300961,1286.577652849222,1350.6485515776128,1388.8018012405541,1422.0044610135462,1451.3681047549303,1462.7117677460053
bee82,834.7829449135752,910.3309704584468,988.2637439530417,1062.041203392077,1131.4489530573003,1198.2597888073096,1280.3622115182188,1357.1375418605446,1416.783016608429,1483.189285780601,1581.6721378533655,1633.3588234570868,1680.5795181053206,1728.539662175098,1782.3100285977002
bee83,1019.2739038960448,1072.029174076069,1124.9832587687524,1162.5883223504275,1204.9496538859657,1248.613563680573,1295.0937048480087,1332.1807030168898,1362.892147097615,1386.8767707009074,1393.626468848232,1389.7684231618462,1388.1864257485538,1387.9098764805374,1359.1952774997935
bee84,843.1224558351282,887.4471192175196,928.8931836104929,965.4319667207947,1002.2444571866092,1044.2506941327613,1082.8278982999555,1123.6247109511303,1151.7582091586821,1170.7077749813172,1180.329735712678,1179.1155474223633,1199.2276899467854,1201.0322658714756,1179.7340381106299
bee85,874.8483612285955,921.1857871313867,963.7186704874816,1002.0289515920438,1045.5357855836237,1086.4276193194148,1126.780041870086,1167.785453542918,1194.7846094859087,1216.6442585438076,1232.5400359582086,1225.129362473753,1223.116061964797,1226.4783425145208,1208.5986566510471
bee86,990.0390980848175,1033.2315273873262,,,,,,,,,,,,,
bee87,1182.777685426888,1248.9433775810553,,,,,,,,,,,,,
bee88,,,772.4970215367825,813.6241131103311,835.1953260647653,848.2604092520053,858.6140460038894,874.9061313569493,876.9545671198085,880.9671404115394,840.5304140152914,804.10721694137,760.3923201778692,708.4536031587102,556.7077657663792
bee89,,,,,,,,,,,,,,,
bee90,,,1398.5022405840086,1457.365480321951,1497.4680704218233,1530.6108330407344,1558.5053158118985,1557.6353694151783,1534.9846544043744,1491.5474931815863,1402.7961549735392,1365.5194317994858,1321.1537354879729,1267.5354833152796,1132.8713931701575
bee91,,,,1374.233280958287,1422.3035124962646,1468.9951070422794,,,,,,,,,
bee92,,,,,1688.4629187050687,1667.8705723884998,1658.9610625821635,1650.5897100628215,1630.8576262988147,1614.8798595401033,1549.7314983654965,1514.3598758383596,1478.60639485141,1444.5457361954627,1362.9710926045095
bee93,,,,,,,1806.446560957368,1733.747493902153,1650.1905524054862,1571.012753766921,1399.1945731357582,1316.1306501386684,1238.6054002849453,1163.9584197356003,988.2433397897424
bee94,,,,,,,,,1824.714832011202,1784.5244417953124,1660.6320910503384,1595.5649825953356,1530.1598468468876,1460.9524425416548,1295.5407611004853
bee95,,,,,,,,,,,1863.1378530331679,1779.1419020047326,1691.6365911504517,1591.1482693769383,1373.2708197539068
bee96,,,,,,,,,,,,,,1829.0476387293281,1637.2313729954376
bee97,,,,,,,,,,,,,,1665.6128927179302,1610.1159164359085
bee98,,,827.6169096896033,817.9720331051308,804.4679407775842,787.0461190550396,770.2280982288582,751.7655920539413,713.3468593952742,675.0228830663584,580.1325883665295,528.401318252316,480.03211477161386,423.34848047970394,313.6629378812047
bee99,,,600.8325484345717,605.379975481392,615.7799269418973,637.1672816186335,669.6079990648802,,,,,,,,
bee100,,,,,,,151.42095024402545,94.19078013804592,115.5381188620072,158.55849045702413,152.81403396409726,115.28105641686577,72.95644733955028,80.54307757182578,
bee101,,,,,,,,165.11349261843552,153.3636794172926,168.8143601119868,253.9766013771019,310.2669986658652,369.96753801394385,434.6223188069778,520.1440825983697
