bee,frame-1,frame-2,frame-3,frame-4,frame-5,frame-6,frame-7,frame-8,frame-9,frame-10,frame-11,frame-12,frame-13,frame-14,frame-15
bee29,405.5830149286821,384.48037920648665,362.9163027872301,354.2559579050539,343.2401205207075,364.362488277313,400.6478607793977,451.2020982386143,500.8719678287274,,,,,,
bee30,438.5333208006208,435.4719685173176,423.6915770492564,406.7108675671236,381.61023603107316,349.9204416242174,325.13406361603603,286.09357738548067,253.36312825130102,226.41202398089584,241.4425105264097,268.4750213388086,292.0534737088358,314.6327891460794,319.31602800512667
bee31,546.5438319365047,482.01578208784986,414.3765660140505,357.7215531469349,313.5552025479646,311.4275711295116,344.8898246819882,399.4683401829325,436.10317232092495,473.55220790862063,513.8074881463954,,,,
bee32,572.3275114093946,525.1234044040582,474.90297071202525,417.278703996011,369.19033908409205,317.54245035149523,281.46414198887186,261.0645953443166,239.3954667210797,222.6600237282925,196.91800125913542,184.78579746350135,153.40246614001578,130.6700117138099,176.68391923276803
bee33,605.5513056859861,581.6722913776945,557.615734683501,520.4956485439712,481.7354656679485,451.7263462807993,433.09657455476355,420.56829898710663,418.1315564769803,413.6383838515575,396.51273734067223,386.7555862369886,365.4480608173564,345.5999095677627,324.56024756714817
bee34,685.8736645617371,646.890351639162,614.0261744982593,589.0455685980708,586.7047468094927,607.4113396771573,632.2939950198981,663.6624537008452,,,,,,,
bee35,661.8512994224493,685.0328057873729,693.1020408713796,694.615274106901,692.6085983115621,682.8125977324667,662.3538621819853,646.1024995079234,643.0624548957992,,,,,,
bee36,665.5131601470109,616.5137818820717,574.5993270092522,538.499736469413,518.2071393429686,500.63390029946055,490.56728568296603,483.04149687588836,470.93561989457635,467.7910604264511,483.42853139205863,497.2085744493285,539.909862504255,585.9962376214377,670.6885877986354
bee37,612.4171749585416,515.1788784151777,427.39913324876306,377.71468400216855,348.49884738052197,356.6563555834913,384.1552983875449,419.5492350150845,449.70771073458485,483.28136310811306,,,,,
bee38,499.06911379430153,519.1752219104392,519.7723662958635,526.1547048163329,519.8421316362064,491.5969350455063,469.8441542869963,444.48972736209737,443.3665850701951,437.7853854019763,481.79700364377027,515.0157127686673,540.6083495284216,559.5333463506248,547.7178515249855
bee39,434.3147686406362,381.4736769440144,321.0435840902636,245.88216866473945,171.8034952577814,102.24034133507138,80.56780789593061,129.53524656154298,190.76946194955508,246.2161703690729,374.7813317846764,445.2079078335191,515.4867973479604,,
bee40,524.7386276806048,472.6993936208868,415.7905317657701,368.07345400361277,324.14647893034453,293.75640026981887,269.9504107545235,235.4843947254536,227.6855844755856,236.26042012022648,272.9926887322407,298.1761226805295,316.99352816571957,324.99377438247507,303.3766886935723
bee41,665.7702472066986,640.0684993001481,614.8723984406839,553.5863769225201,491.6622681020337,415.81412024876477,365.6202482877507,325.41539056282386,306.9559699200729,311.23796895897163,321.55050191096444,339.50783700746473,360.96337012416797,384.35867696514146,
bee42,696.4742632808083,676.3577443136967,667.6149977222389,648.6376031031234,629.8223473975913,588.6575975274822,582.574888397084,569.5236236360502,583.117820652761,589.9877513630208,591.8815724871374,579.7126262950155,560.7252795636159,519.5222475465531,460.4374892920182
bee43,789.3004140639597,786.6515589154507,767.5054856139512,756.0741157903149,749.1702568110204,742.657420865209,737.5784112566488,735.1765045116746,736.8926454118467,733.7657275889667,744.6350771361768,752.9904990314374,744.7902056239476,746.3810868826504,714.4458531576669
bee44,794.203421311983,737.1302453857502,695.0483364674582,660.4959200490879,647.3066250155497,646.5081773523466,,,,,,,,,
bee45,824.6751797249528,763.1860419601225,688.5698540571369,627.4668705815237,578.4056994303719,548.8888897784668,543.6504612716019,544.4361672210658,566.7094429439015,596.5990148285314,680.5166033510411,735.3724988386168,792.7127310047453,860.5076291207262,
bee46,796.7339282794512,808.5614831489564,803.1438246220113,781.6840147238955,768.8551127652187,733.9007110664859,700.7562675368505,668.0787766851836,638.5031959242046,594.559339523393,498.8608123670901,449.9986234299856,412.49293488958045,394.37548536922264,425.5609003170483
bee47,835.8535645654357,862.5877164365414,880.8249028272882,894.7382603142145,908.8036969538939,914.9043306758215,933.6238002572517,958.7691253988356,981.9664212277261,1013.0107271493492,1105.0125580238473,1158.8921567678724,1186.9527396675817,1184.1391805524067,1115.8960015582088
bee48,794.3587414836012,702.6378688610977,599.9957231290736,507.3478784204157,422.70588563371734,342.94278590599356,291.80190456112416,245.78397745068443,239.28720593701786,233.57104830792406,270.88954694976076,297.2006455218693,309.6787543358924,317.33428268689113,314.2562000505122
bee49,757.2058835963594,700.1397888115289,632.374069791538,546.255825350716,464.85117663762776,390.02211130750476,315.52923580532575,267.5671640050373,242.1970684064112,244.47829089860076,304.62053167189526,355.660603645464,403.47375662217905,469.2886344915783,583.3412754172418
bee50,749.7257958951039,662.1890764985919,550.5410854487233,445.7988334132965,348.817668357834,256.23521162149416,169.7862484396364,103.15374867259222,104.50639068849337,158.8022612383868,273.06370473043324,345.746916847731,418.91452109053824,502.582495690659,660.3025148607637
bee51,611.8012414539286,551.0432622965585,474.2150310196881,400.93721949826767,332.89707528464805,258.8942868986772,192.38801330064376,146.82640200019844,120.90326841680817,112.05187650953528,119.3259001425794,127.5303450118736,153.20278514148768,189.91777856110414,321.6191447084246
bee52,682.4083176322478,617.4247310526221,531.4168793066667,421.75301450737567,330.354984439853,256.4502074355968,213.42482991426144,205.83358449977743,226.81254262902738,257.39559330102713,334.76549876076837,387.41898286529045,464.45562757826565,537.6633997774031,730.1431294486963
bee53,723.9471456943359,738.4942065898339,768.7337171882866,796.4099531100007,822.3428128728192,863.754778420827,900.0037172002349,942.1434075491601,991.450939353063,1036.8928692843324,1091.8370662156688,1078.1327569202258,1041.0631545273557,992.1785657930072,877.9028616833458
bee54,743.2167951895083,757.5045486345551,737.0641534504009,714.2570329324003,693.3752939586271,670.1932993281364,663.2071892623429,668.5313322880213,690.9458218630217,713.679687812113,805.9548571900392,848.7103200621804,894.4964774838323,911.864785569583,969.9864378700851
bee55,765.8080666723299,723.3805769050123,679.3981943750989,645.8480875276,601.7599398119969,569.9097695223904,556.1174643945617,579.6495625877789,591.3008074809063,586.4241049268375,591.1766785137839,589.5300399865678,572.3994212429707,548.5314158061819,501.965375821163
bee56,785.048801571087,736.6597834837567,678.862361980177,608.209198120934,544.619099716608,472.3941724690021,410.05527910708906,360.3699548313047,307.9087122322004,279.82503027819456,207.7698987655305,194.52267458526987,219.80312021358594,267.7639460341896,426.037871336221
bee57,713.478365691974,726.8106871986255,740.1612274627471,734.8672345662462,726.604689481103,719.2624295953574,734.4453874985586,747.9740314466754,781.3315323059908,826.5256565981232,904.1152567684079,931.1572954648443,953.3301346431164,964.4799736967441,976.0093321806098
bee58,1116.3613907504512,1026.5143833472973,929.5171348575127,848.0034493163995,798.5924166193154,,,,,,,,,,
bee59,1159.9092728440144,1165.6229376898027,1166.572482284247,1163.502590842743,1173.073525747122,1178.7716959527538,1207.327123230777,1251.410822010655,1300.369798768409,1260.493694791694,1122.0803859424434,,,,
bee60,1135.4518541703485,1154.503588799219,1158.572851321914,1172.540521179636,1175.7283135732062,1189.9202649811116,1213.4007466152925,1237.3503571910514,1273.5120066486386,1317.2148339424134,1277.4429858392582,1174.4326433761967,1058.80455706041,936.0964582484418,669.7827073940757
bee61,1095.969206932981,1113.6735015639626,1118.694719120826,1117.598314642058,1110.8232869240896,1106.33313024206,1099.2860020774713,1093.9099571397205,1105.6646154393409,1118.5188613435332,1151.3781064051948,1160.415337435606,1157.8705033000274,1134.3064342202786,
bee62,1154.2061429266419,1107.0875978293564,1047.6134629974051,984.5804317446202,914.6229008139122,839.0254360760101,765.4302734044712,697.5716519550763,642.7567987478088,593.5813595883182,518.5154511089311,483.75821716656156,438.7587169443501,382.7232785330051,255.01930125758778
bee63,1147.6962715045574,1139.6526447812892,1106.4365651269588,1066.4426111055893,1011.4939915139886,947.7420523207545,889.7081857060294,827.8427909525083,771.1709832155867,715.1791287442237,591.7013139381289,521.19302501948,436.20975175033834,347.8016345425573,155.68160444953716
bee64,1216.217582484566,1207.1160777130847,1177.3653982254873,1139.7966108600813,1110.9007088529252,1076.7155419417384,1063.5299412657714,1063.7018163956466,1080.992876503564,1109.5775591482,1183.2968778652696,1219.8667934270447,1230.75426575137,1207.0083415144586,1091.0653676611485
bee65,1578.7126326875516,1549.2225963060246,1499.0265170063656,1437.0945334572455,1369.7470847836355,1307.1023914597868,1247.5595126076541,1194.0176639237586,1168.1823709799492,1146.2060799340995,1108.1778533307356,1046.5506280088766,978.6447073705989,898.00989719323,700.4490593243596
bee66,815.7163068592018,802.2604312123361,789.7627863806258,778.049408994846,769.9777368930077,773.9127026579436,791.484463286667,813.4589290257132,862.7147013073645,915.5776413121558,1041.1290866221289,1104.441677552118,1148.6452262939688,1174.8311235269155,1178.6923891489182
bee67,840.2389432127032,769.8416761696037,687.9401994215075,598.6291043517135,501.8335154286291,408.17394419540864,324.7003316778998,252.8618967244418,204.88868134375318,164.4473006524538,169.38177992046113,219.17375592665385,297.8015566088266,383.4589974277388,582.4093584650439
bee68,878.6570643369101,814.5058662015842,,669.9098387430295,592.2491353212963,517.10216853581,445.2221848466573,380.541250636508,329.49411370845235,281.2633253004932,228.0780690440296,216.37432874683248,209.52485316285546,212.82829883136986,266.7099818685912
bee69,942.2424269714821,878.6896466618673,798.062246221162,731.548615194269,673.791629820603,634.4702755140368,615.1368577248246,604.5752852120474,608.452588264507,614.1380790551657,664.8296744355157,705.1244285219774,733.4232892414719,750.0836400313582,751.568480435648
bee70,788.8073575161765,750.6128082791158,740.9719701213373,656.9387041409395,614.6597968905021,565.7019769971743,531.6745392550262,495.91294456956757,472.91119066133217,443.7852737724897,407.8532046342742,389.15735040235893,366.2757499242862,334.00630716428066,259.6357508515736
bee71,827.7684567605648,697.3692821839396,570.6259122399899,450.25036890807803,354.7880304972956,285.0096576097831,256.9909845422677,262.460433219284,284.0346813009449,310.3286741073452,339.7130000598501,346.8471993445491,354.24033511388313,360.6188534886924,360.1658863798061
bee72,739.2199297914285,664.2583597135067,576.6088678279772,488.16221474456535,402.60429788546753,322.97012581342585,254.32511873432895,199.48198860203863,171.25100912618186,163.14467567123864,206.16267490763497,250.93850608109346,301.36383287229836,344.6306212637293,396.7887765636132
bee73,817.6820898328747,828.4079327019792,815.2903599924598,795.7192502921539,758.9979824893713,721.3743518454146,696.3859986014016,681.5468456038382,674.9166732195337,676.4350516242919,657.8689883413058,633.426679135861,588.633405299788,529.5640754243975,377.71325525887545
bee74,780.58264123632,769.655192505302,748.3580924338754,702.4901952927274,641.1409562119427,577.1046847659844,513.2256306657071,455.9716368837479,421.6188146948231,402.79527968702797,432.25848288432314,456.3639773601369,467.6486189641441,459.2082839619543,406.6531451636446
bee75,877.6962550070854,896.4131298698586,896.8186860665443,890.9831506340387,869.5580166316324,845.4587751058939,824.9037603270065,797.6476777532422,790.7137267006829,794.3009238882917,833.2163330967315,866.1836446951366,890.288429807786,903.7887864573605,875.2693143515626
bee76,908.2949200490016,855.0281491124863,789.9727025519047,715.1496885504499,644.5224364101576,584.7113027294087,549.5518426394001,522.2144808106231,503.00293194800355,464.10420567072697,369.99502587907494,309.5228038503188,244.24891452982146,184.60973674334934,181.42615948755696
bee77,989.931369523326,1000.074308588263,991.9611509972887,976.5130107778482,963.7484404593695,945.6309883343185,936.5506129436493,938.2647892703966,955.5945020341022,979.1020174214725,1011.0665115878244,1009.3163696249289,980.2709477316413,945.3554800530828,862.5907375038398
bee78,1262.4242836845517,1180.7438852872413,1100.3677107394865,1033.2698337984118,974.9959973299443,921.6845862498965,892.0968480621377,871.0377658995227,872.2277481947673,875.4233024156011,907.7805238969321,925.3743770894379,950.195508757171,958.7424965496505,964.6277511503396
bee79,1190.6494338409714,1138.9671575059467,1073.6466174990987,1011.2700525598843,938.1129804936523,867.632192829924,800.0803238397223,741.938290803831,690.5087408864732,655.2129500455476,581.0152905854142,540.7917875402094,483.1133560553519,415.7493742585435,264.7849913002015
bee80,1140.4794248739383,1056.95193960524,960.5859688840766,872.2038075389346,785.0720124754017,705.5899548438184,637.5670235656012,571.6629529294647,526.4376634977716,488.7644265659846,404.0147831097149,362.3458875924004,299.6964194323839,232.22257513585782,73.04148706817053
bee81,960.4279565761453,926.1662195687338,884.6760559260906,843.1531205194647,798.9615459971596,758.2797112857842,720.9013731152885,702.9626585686282,711.9449848929827,730.0737531020613,792.5351200124855,834.4700943761901,861.3663550572101,875.7033448217442,862.5185011921442
bee82,921.9010677048051,918.1313779206475,910.7994163944469,895.717468822781,874.6790430280116,852.0724263795514,853.5521171351467,858.5445827395752,874.4532220991535,911.547284768534,996.373455964025,1045.525179848508,1080.3492483176947,1108.1563521240066,1134.0317179429032
bee83,1117.4310142544957,1086.9466722680268,1052.0943296826147,998.8072335428608,949.6959919674213,903.4562061115255,867.6015761254357,832.1081691917414,818.2077677599842,811.8664052723461,804.0155700144653,795.7724596726047,778.9059089882735,752.5817612388623,683.1586112230474
bee84,902.8303879830771,869.0654632518639,829.3332536589758,781.3377241200408,730.3427417529983,687.1044559418268,648.819385050439,624.6115652070764,610.0181867476323,600.3451151374303,590.4533705059365,581.0772399542934,580.6586887079648,551.6662632410472,489.4013349945129
bee85,938.9884215652374,906.0710762852715,867.218885893819,820.0421897903698,775.0819076560873,729.7064094320758,692.2584858413784,667.0365098059456,650.9022818973673,643.8806038609199,640.5990487167545,625.2823160267614,604.0690166115485,576.7854802638223,517.4834793640334
bee86,1068.6261799813085,1029.3424180144618,,,,,,,,,,,,,
bee87,1277.7383183938332,1260.1779491451757,,,,,,,,,,,,,
bee88,,,764.2916797532148,719.5666713309796,662.3633372183242,600.4718173453352,547.5142461860643,501.27422594459404,481.921921234316,476.5725690482305,478.4555387106643,470.6381058756428,446.46264271336656,417.86427656759895,358.8158487613118
bee89,,,,,,,,,,,,,,,
bee90,,,1318.5343755983542,1290.2244145956938,1240.2795055269378,1183.713823153804,1129.4338687198779,1055.6614531865862,988.1413791009388,914.5877311037166,809.2760677526335,766.4810826334104,704.787391703047,620.9890075815405,441.27286472549184
bee91,,,,1205.8312781709787,1161.1166720058657,1117.6120791731162,,,,,,,,,
bee92,,,,,1479.6473496204676,1366.3291641666767,1270.0031203250721,1179.6478669295846,1111.2591623798903,1059.4416921726036,974.5765852576565,935.240401545954,884.4094405438235,822.5516558315729,690.7678602450394
bee93,,,,,,,1400.4912232630204,1249.8584021911383,1119.8642327525063,1008.3573616371606,819.3397563908743,730.3153903769886,634.5838840618771,526.6239102096241,296.74094602300323
bee94,,,,,,,,,1346.1201711812125,1277.5285586306034,1148.9310593406078,1086.8043383050117,1016.1329068421337,934.5668128220274,739.8855856319439
bee95,,,,,,,,,,,1358.1033307999644,1276.911852333189,1183.989306854031,1073.3330366884409,830.1569324754529
bee96,,,,,,,,,,,,,,1383.7917831022673,1203.7744550464993
bee97,,,,,,,,,,,,,,1022.2370751643173,926.2007198102048
bee98,,,905.0680545742035,837.6669756860991,779.669275589569,720.5231139855199,674.2695911973458,623.178591550073,594.5763706423977,577.0174175661328,579.2295627827407,589.1622552065152,609.4163514942608,629.4712164319503,714.3264306247269
bee99,,,449.64012415944893,451.54432209895623,459.4126286476546,480.0241414866031,499.90675080769444,,,,,,,,
bee100,,,,,,,519.0586451336612,494.6366381936215,459.9409175731239,428.74571869159183,445.0665682906347,489.2129480644361,560.7148209249078,638.0466954507849,
bee101,,,,,,,,510.127724915092,475.7757904538416,437.8226649971791,341.01909892241383,292.0508565191317,260.99042988273675,246.7668231446797,266.8034168576833
