bee,frame-1,frame-2,frame-3,frame-4,frame-5,frame-6,frame-7,frame-8,frame-9,frame-10,frame-11,frame-12,frame-13,frame-14,frame-15
bee24,491.54707368757425,486.2315557799727,500.15648686320054,519.5848197037843,549.2141238690735,568.3496825089437,581.1000360013542,583.8306946456507,575.8822205115068,575.9734514562343,583.8871417732671,608.5937651450096,630.538332365651,654.6533188143251,
bee25,420.66798026496616,504.1400844790806,593.0696677279329,679.098306264974,767.1182471183827,816.234148545348,,,,,,,,,
bee26,403.5326079916305,403.32757182457266,394.7378167629291,399.1064195594698,381.61020239004984,,,,,,,,,,
bee27,346.85080165512477,340.6322313296581,329.0210443807954,321.32095009529746,291.31260662719745,276.51621803533527,271.123683711416,272.0712705135232,282.3621964524896,,,,,,
bee28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bee29,192.18735728874378,261.9063807794939,339.5450761324065,429.8791587236526,522.1030230097197,623.9167281922059,710.4883901297984,802.8122699496931,873.9279189177074,,,,,,
bee30,322.56140541716525,333.4487334868106,367.8964519030709,411.7549839656589,452.37991099512874,488.78622414583555,507.55732162492103,512.2701873470361,489.62771895615356,480.30781655698377,477.90517030113205,491.03802398090386,485.3184769697811,480.6039502701712,418.8818425313935
bee31,385.2994662212239,413.58974711250966,449.02856741546657,494.942877341752,549.7117238865023,601.7953031968849,648.803813439408,697.3115942862329,718.3401835255123,761.2827335694024,843.2014977299816,,,,
bee32,476.73885124547746,485.13926949209537,507.90685680778796,521.9703655196943,553.9534455362503,571.6028017810979,586.8607525422345,609.533625308445,612.1776417561932,625.3500097200107,659.8456454180493,681.5208040407954,686.9681271763869,707.6316387535069,717.4087291795281
bee33,483.3715398660512,525.7109097244057,582.7625488701647,626.0976818128598,677.7659833777946,718.4526480210407,748.0861452593921,774.5857420030227,793.1309052168469,816.7401553608623,860.0509265057743,885.229849663001,898.1466673846732,923.2871807953313,958.7783502457536
bee34,480.3366522312888,454.46808849414936,416.44500105569546,377.4224108450159,333.7946945691306,318.45488196885896,311.7622254209083,309.8180544110162,,,,,,,
bee35,412.13509933594304,433.7672733150805,448.2876692600274,459.2689602393517,451.6172505191218,453.9361385169137,432.196933324605,413.3002146948869,385.0852010569644,,,,,,
bee36,399.75561940736804,362.29025942109814,331.1203084442335,302.7586816740757,271.37039229114504,251.21587983753824,223.959290311711,198.62562553640743,160.91889489929684,124.71265835098751,73.96042630958358,64.36468886962857,57.668350575065254,58.060634187273415,44.14817379705831
bee37,344.5615821631008,280.03896532287683,214.56828896871818,171.60952979698922,128.73236640668426,129.5783582962463,175.85475913220847,213.75448963838474,250.85418861527802,298.9774303310162,,,,,
bee38,183.63527557419582,226.98968076522698,269.2996742633114,319.69562702138404,354.0666443954274,379.80025042735883,398.118534097239,408.8481594459026,414.06853864276127,413.45949434328367,429.02001322217166,430.7160464988547,431.58251317882207,442.9824561403508,443.29500872261934
bee39,94.94778335252488,88.75268496755712,109.06863889382127,132.83030688748687,180.12384166997475,219.46835507574949,242.1756597193438,261.4403011903255,280.2422225385051,307.00501227557646,373.20180733758014,431.04528382472233,485.80348802586036,,
bee40,228.43425730555774,245.5027943579258,274.78971506198576,307.7147472107398,349.91095028620333,403.4496524196669,440.07946091270867,463.90904665713225,485.7495247555536,522.1826013273161,585.6608361145969,606.7874272268388,624.7547995468195,670.8714352318436,717.1882831926245
bee41,430.4980402216214,487.3949760994596,558.3965524220652,597.8963069331166,638.6784215805906,652.8673409282494,662.5208769134839,675.3018772543187,682.0625302475893,711.5462681516426,762.6984904801716,801.3017456206031,838.7010872155358,885.6891180950416,
bee42,487.802908395606,536.6793985746207,609.4749214705295,673.6048244527409,737.7902212606732,777.7457342913375,827.5820555203787,869.3690554834549,907.4708731728667,939.8522410826236,984.2864126004356,997.2735030438671,1014.4051679332508,1037.067101673634,1076.9081659168908
bee43,571.0175966831149,555.9563035987939,530.4116939670098,520.1761782190534,509.2866422401993,526.7917973524985,546.3028096217344,581.0700056729542,599.4232633889889,605.9124409671794,617.3251456791974,604.972654668189,576.4068444445764,581.1666660708644,514.6439720571508
bee44,564.5368971816373,514.0148789512983,471.9958539864128,429.6652049743509,387.06780224321795,367.3553927883043,,,,,,,,,
bee45,547.9002420922105,509.5313449077702,452.18000730104154,392.53283332548745,320.11174564743266,273.4380922145457,239.93056220826094,210.4129811896691,199.19235202580177,194.48379323091672,221.1448568404582,260.8819711923342,302.5807229071913,336.86037962124874,
bee46,487.00013240527744,517.9637012514455,552.8327397736039,582.2579455652792,615.3776050515771,643.7048669061546,657.4537110613882,673.1934661785639,666.3302244309131,644.1206985494136,566.1701425788888,491.0784546590775,433.87103510148114,385.5709712077714,268.403456793311
bee47,516.8818245597075,568.6274533215712,634.6865554741173,708.7527675870999,779.4470500995529,863.3736002046373,948.8616726695961,1043.3158689784682,1101.9291681677964,1168.7833193207002,1293.8893841364647,1356.289422936289,1401.7225475601674,1441.8493925052983,1449.443754017494
bee48,461.8777164258391,407.6465949612514,353.1341883782125,312.93544608011075,276.5162180353353,259.8416782449552,254.58371467021516,261.47102696782576,270.9569524578798,299.14961349963744,380.0121073514739,421.7550213310756,455.6535276378892,518.6103123689395,616.8483035366364
bee49,421.331230928518,404.4630211624326,388.1368316219904,354.4738904300489,321.05742494744015,315.8199303051701,301.487667328156,275.0153946422254,227.73043101298668,199.03616265450322,169.27844028903036,143.39759434050612,130.24072082746267,113.22612007307625,80.43614025832386
bee50,408.8773299850272,367.42241430330773,313.78628779885815,274.2858388296542,251.08710543982278,261.04678919961657,265.71490948088905,274.79011709587746,271.4219373287828,275.0273278563849,291.63680569379625,318.3481911142357,340.59383833172296,340.9100313620806,356.524689465197
bee51,272.8577828323771,273.0438414723151,274.15894498636317,287.1906246889038,307.07392965928045,324.9286684511074,331.15555916202703,345.8955572630534,347.4968750620657,352.90750311606746,362.19214009461797,372.6543947151266,383.1528393355868,417.5560335821737,454.42469324953885
bee52,347.13464577320866,341.02506025295173,327.8883537812811,289.3314376711753,265.6866803714635,241.0649869457211,213.70886555045246,194.1103720836624,164.10973727716436,146.86235545702928,171.45004258324215,207.3225897048083,234.83995496745084,251.93203259500814,319.4426853595779
bee53,406.66386629978985,487.21575672183474,596.8071918581549,700.3505695601053,804.2410284776164,920.0888859332296,1009.316981845062,1109.2954155081247,1180.7406897727678,1253.103184110431,1348.106206195386,1345.126447033999,1325.0527728069167,1315.1343398278361,1281.624013426505
bee54,439.10321605407347,520.3410877928335,584.684149007646,641.0264400875762,696.7922147826547,749.672135169307,789.6464800825624,841.3712078431871,876.810951897731,913.9538301086818,1011.3259050278317,1046.1815397418582,1091.032376540912,1134.2118831486707,1250.951007885801
bee55,498.6601006376889,537.2583239163639,586.1808878162074,645.1228108343304,695.2870849524625,750.5210050417815,801.809251871089,877.2996520296563,915.224597177033,945.6814153106733,1003.0841430390221,1020.3986970063115,1032.5021081153016,1058.2464086102532,1098.4400873966565
bee56,548.6770232465722,572.4260574596938,598.5619372598181,619.311912775984,651.9597796830778,674.5665366081246,684.5461944793362,699.4947171647086,679.8653072113054,683.9518179362002,655.6394091113897,653.9089790701662,664.1515344374343,679.641175038894,706.0836852059423
bee57,397.3623903497257,475.74857892945045,569.0692917085349,642.522447343887,704.7007851125845,768.0706026411507,829.8124051308838,885.7895842678805,931.5522477579646,985.7494890603838,1058.6583731921223,1066.5030422279729,1077.1978022426022,1099.9446263097316,1133.5979132722669
bee58,801.4138449020147,741.4658064772565,676.449693537,617.255039652759,564.6065067626406,,,,,,,,,,
bee59,835.1089022212319,871.8299562083372,917.450032105745,962.7219243637755,1012.7945210035199,1075.5709684491817,1145.4153386695327,1234.6521005657096,1303.5242436065384,1275.944871495017,1127.0613841876698,,,,
bee60,808.2948629640993,860.1307036396101,910.7841492532737,976.2358833742272,1024.0538867588573,1096.9201796361253,1161.4375994406157,1231.5548008721644,1287.3805922489958,1347.5924061158505,1337.226478085832,1242.5345577167782,1147.1074518328917,1072.015193884366,894.4733769040461
bee61,758.6054997919654,818.0496944712926,878.0489640130894,935.8735876028322,982.7342353242987,1044.4375179651513,1082.9727145683353,1122.3731091409022,1144.780998210809,1165.086964939779,1189.813421832117,1182.9154096881764,1171.3419864191376,1160.8251972383787,
bee62,812.6879327774299,813.1602974728996,813.8956185503035,814.6405220073548,806.9387148964872,806.3328135060763,788.6478919505307,780.3389955771897,756.0206418305222,737.9553127942236,702.5172382151804,677.2501741987518,648.7747139434861,637.2257950603348,602.0597062469977
bee63,805.3188779772323,850.0687985986361,885.781649882157,918.4417766923285,934.3169946554851,957.210232010873,969.3288284976478,984.2581516322632,974.7161073174041,965.1038981425995,913.0031695140698,876.8176062964056,844.0777057495422,832.0323762102607,783.6782784974288
bee64,873.9900647335464,918.9604171234221,957.6636393345673,991.3798389301062,1033.4986929389602,1079.9289773584183,1128.543411710798,1193.8321532846014,1247.197231191164,1312.3677526828221,1431.495618677929,1480.7700677600797,1514.6842600778905,1541.4679124922345,1529.7947557435955
bee65,1237.0510747597045,1260.2240975922646,1271.8396301261014,1269.8326116681894,1252.1410731554797,1247.4456560008125,1222.718320898369,1205.657385053617,1188.3371655181593,1168.507893010965,1129.1755346823172,1039.942048471748,949.4617653300196,867.5765388672706,674.1315220942756
bee66,473.85163437191744,510.3852056925943,567.1146524661812,631.0044359968342,699.0797757409323,791.0428688955733,871.5719780554379,956.4067704167402,1037.751556837791,1122.545043342296,1284.0980710398742,1355.2159753942035,1419.1514896019144,1493.284836156698,1590.5653892639973
bee67,498.5322321038619,475.89528181104885,452.5487410113169,423.3064839466141,379.31127807027826,352.8855643526178,312.6391359234028,293.8133593065643,273.3238328347949,277.57931493309843,305.48984027373024,332.40016667725104,357.67697960959896,394.11030091564015,507.3575203608557
bee68,536.2839046602235,523.7861750608076,,506.94722686307,488.8916142558181,487.0940006567334,468.89915904874124,463.97537339464304,449.5197932173552,441.25678427259163,414.27994691593995,398.07802074386547,380.0968293159909,383.82978691051534,398.9697812076966
bee69,599.8847349906032,587.3600341495999,569.4087237783976,566.7562166690512,564.2187502159064,587.6052683464566,609.8000670876546,645.0288148825371,667.3928748616187,695.8475317017927,758.2704659370753,788.1979275825804,815.0026104054866,856.0584276179467,912.2343025654343
bee70,448.11015872526286,465.42510012621096,512.6635629206377,511.3293969822905,533.1266767937668,560.9193205577508,578.3613934761129,598.6844523945322,594.5801487933813,590.4356503841683,580.3545783153737,570.8507072442513,564.936782056357,580.7056253322969,579.4891430107571
bee71,487.48134656315483,410.2159946458228,345.096926622096,280.90334875506636,219.5430405535,182.7517198438614,145.53725993114205,117.9907617019541,96.08027753030767,93.8066567391185,131.8242407983153,161.36211701099074,188.8858492186271,224.89908840360386,294.7986346154316
bee72,402.9374004128875,389.75820868768744,379.0997735247855,371.24858849963107,364.3246559609462,370.8486798635444,368.4002471212323,374.7816472222945,377.93374882908375,394.082250185045,449.15348188269024,477.5532258247278,506.96050745282207,556.3398039652292,637.7283443007055
bee73,481.56491729841224,555.8460123621051,622.4620093336385,687.8084889630044,737.7130553560974,793.6408794871196,832.9563938843211,879.9355160681334,905.0823298800457,940.0060569965499,975.557050448298,969.9263119538695,957.1397186188218,955.6772988197803,918.5668821630081
bee74,453.4872432000076,507.2700713429315,565.2480695295551,601.1898010722275,624.1659233894092,648.5562854970466,653.5344069924015,665.3569969078071,668.3135354112555,688.3136263575449,760.8724538526018,793.6135542629684,823.5186788883868,862.390077088758,893.1492169686142
bee75,554.9884809361773,639.9980067080855,720.5263843278453,795.8508465957809,855.2294344736455,916.9441602165576,959.3323853099062,996.9523141860478,1021.6168952432326,1054.6320952217832,1123.5406677369742,1159.2285147190705,1191.1039937837913,1243.0942597413784,1282.3237173538716
bee76,586.4762864421771,599.9794862103251,617.5725144166165,628.570218161361,643.5598474243545,676.6284052578709,710.2825795996072,748.077226353199,760.31297228094,756.0233938902751,709.2008673738321,666.4838340248791,617.8453668416334,577.3241729590121,490.55415576332183
bee77,657.3133245276154,736.0741146396856,811.1248491680228,881.9902713512432,951.6493891668082,1016.218403817412,1064.3148698137334,1124.0315179050824,1169.3589421028692,1223.7340759204471,1299.6693594719636,1311.2254150722315,1302.6908911194007,1311.4864362061703,1309.2716955885844
bee78,926.3719773684741,904.2488039180112,897.4618906217223,905.5141919989093,920.4341858921573,947.9535679125399,976.4884881258705,1010.2423390737428,1035.4719432102836,1063.482742950855,1122.883972362742,1142.2793372825718,1177.009631192039,1221.5484034390893,1293.4365525540602
bee79,863.2012849043018,876.2306479599885,890.7791223845495,912.1507460523081,923.4256631894083,944.8167090405731,944.4683054398012,951.4655340387596,930.5642624359915,929.1041121467866,914.4496963806406,899.1445814885966,879.2564683960021,876.538038247337,852.0283664153254
bee80,823.2370505695422,811.8090302976193,804.0538198876422,808.5945921237843,817.320458208145,835.575110529228,840.1040623263957,845.2259010542097,838.5198234510648,844.1734213829754,827.4205864859517,814.1418044412142,782.2851311627833,764.3320427089097,707.3918931937575
bee81,666.9200154153476,701.6462765763313,743.8305494329189,790.5740285229823,833.773541129807,876.4377171097448,892.8850977273866,926.1832816925227,953.4845038026625,991.0631978112345,1075.7569688582885,1121.10980776348,1161.0498268423419,1213.7943083735436,1272.975982660082
bee82,643.8943048894004,707.9982286463554,784.1534919740828,855.7813545069522,921.2655040174077,984.2534143302667,1043.1899370809035,1103.0031677912045,1144.5821486340096,1208.9069134870256,1338.7700932172418,1401.6399109123668,1455.8652406653898,1522.818238328483,1617.081175961007
bee83,825.904954788896,865.782985156118,915.3617182081639,951.2096866190925,990.2995686397295,1031.0645936366516,1059.2776206903486,1083.9562936607228,1100.014708073109,1126.8251295494938,1167.9525443353648,1180.6325890663759,1191.161103174982,1215.992403549245,1239.9383644343905
bee84,660.8091398743337,700.0378788963759,750.0681729086897,793.4954482194549,836.8672312164855,880.7759382508833,905.6558589465121,937.514068273574,952.3577800743965,975.6834990608572,1023.7203082231221,1042.7095335223487,1070.901914737821,1095.504696850168,1124.6313345849705
bee85,690.4449983922857,731.0254907465975,780.1097648700744,824.1611947649616,872.5763429702408,915.8725005835935,940.8916582434354,972.8729451760231,986.7079167678176,1012.8035514047109,1065.9699978463811,1077.1609113796458,1089.607406027951,1114.7816267033377,1147.9246825716477
bee86,800.2868769083143,835.1988000563636,,,,,,,,,,,,,
bee87,989.5093566409533,1043.143158801822,,,,,,,,,,,,,
bee88,,,542.0556333818258,562.7885900136621,562.2632592097092,562.3829865171385,546.1977893213307,541.9730950928372,527.2673218165983,524.9310126435058,501.98499487973265,471.83391354881195,442.8654552992274,428.79151196315746,369.2916443246168
bee89,,,,,,,,,,,,,,,
bee90,,,1192.2129785080535,1246.6887833758417,1281.1327807355963,1311.3722518545455,1321.605441619064,1313.802510884288,1280.2423530234062,1242.1501215280691,1194.8494070571246,1175.8781852300312,1147.754873528198,1127.7298802367907,1067.9488153222708
bee91,,,,1166.1000115666218,1214.8065949533332,1262.706686793504,,,,,,,,,
bee92,,,,,1422.377175368156,1394.2285029979082,1366.25766589255,1346.5847848156548,1318.0038652488636,1308.929281454438,1289.0692461657839,1271.232749612856,1251.5299195292012,1250.5731224391445,1238.1900614666085
bee93,,,,,,,1527.2505181078252,1443.1998510273374,1349.8441883935554,1276.1802346783197,1150.9971029709602,1092.1925181438958,1038.707059427661,1007.5375162719844,926.2432348844771
bee94,,,,,,,,,1481.0577360401428,1438.0978802140012,1341.0970832242792,1285.686561085256,1231.697382778079,1192.3954282841723,1090.706142832
bee95,,,,,,,,,,,1536.3718970799473,1460.99761868799,1384.5704036863121,1313.241503037087,1157.9221360751208
bee96,,,,,,,,,,,,,,1515.6643458250587,1370.2223113484051
bee97,,,,,,,,,,,,,,1501.8935575010044,1496.686200514749
bee98,,,655.2812249868122,604.1726787846075,545.6927313538071,501.2645694687216,456.56633471242617,409.2642159975569,360.55795792005665,311.56609770883233,219.99431317802024,162.8270354605566,119.49070017903391,80.00939460344674,61.09337467711127
bee99,,,632.044681884595,674.5178482162169,719.5681099500783,749.4278072137729,774.4709185190022,,,,,,,,
bee100,,,,,,,475.96207251828395,414.11049455093536,364.71437553416706,331.8815741090843,326.705309496115,348.9789571928123,383.0227005455144,416.8779786695431,
bee101,,,,,,,,473.2617735231031,416.7700084295654,365.7853102849152,303.3302418691003,306.0032393022334,312.64836020603167,340.14907647616,401.24267081264395
