bee,frame-1,frame-2,frame-3,frame-4,frame-5,frame-6,frame-7,frame-8,frame-9,frame-10,frame-11,frame-12,frame-13,frame-14,frame-15
bee18,438.5333208006208,435.4719685173176,423.6915770492564,406.7108675671236,381.61023603107316,349.9204416242174,325.13406361603603,286.09357738548067,253.36312825130102,226.41202398089584,241.4425105264097,268.4750213388086,292.0534737088358,314.6327891460794,319.31602800512667
bee19,325.56256534969884,332.92699465859596,340.0172276844539,346.8694370434669,355.7637042966566,341.46915938561204,324.41753103740626,297.19390227543994,272.45186747341677,257.8575993852928,287.06223860348354,313.1855931327867,359.5832145442799,416.982114402193,506.9255184145382
bee20,464.7408683434751,534.06007135093,611.9599896917949,681.6433133279075,756.3503399783829,816.7010911647374,,,,,,,,,
bee21,376.01923421548275,472.3365063860475,574.3967832150403,675.213227674616,770.7954080083698,,,,,,,,,,
bee22,296.65963331706365,284.7108904301854,292.79532857745676,321.1860728836469,376.8024809966928,,,,,,,,,,
bee23,459.16437142985774,516.6225210061798,568.435243541981,610.215071052176,642.8507021231571,654.6829248707627,648.4611713786337,620.3506668897038,586.7724996390331,547.3783667501625,503.03016070803227,485.9408193108733,483.11547121500087,488.03449658829,469.54203628722894
bee24,339.91877921502544,378.2737354877103,416.2198471044868,457.1173420757217,499.5727051255061,536.4082533350544,574.9408003910347,592.018007963195,587.9528904557961,570.3178928996872,610.9463105536355,667.3550175877403,724.3671039158461,776.9002241072026,
bee25,242.82267020475078,384.5293364389301,519.7215709235733,646.5827288038021,760.6477485343156,825.4529653239434,,,,,,,,,
bee26,725.8542689972165,731.0181282617672,744.3978729753618,782.8538246718373,800.2769603683457,,,,,,,,,,
bee27,668.4354421253557,661.136457790865,662.3509896476542,676.7866474783511,676.0056858402867,689.6505509497991,704.2242719311636,711.6852147370677,712.8796777419376,,,,,,
bee28,322.56140541716525,333.4487334868106,367.8964519030709,411.7549839656589,452.37991099512874,488.78622414583555,507.55732162492103,512.2701873470361,489.62771895615356,480.30781655698377,477.90517030113205,491.03802398090386,485.3184769697811,480.6039502701712,418.8818425313935
bee29,140.4385690960667,71.5759373292117,67.54955546729288,122.80701754385956,200.59161497622193,275.55031816228257,346.09571030199555,419.77144259668063,484.34331838227877,,,,,,
bee30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bee31,109.9994403858285,83.33333333333337,152.33890067433268,246.23980434417885,345.9845284642015,439.5165787799915,524.5878066464351,593.1926337788319,640.7677086016276,671.4423819423304,748.041970601564,,,,
bee32,157.30151719872063,159.06486498017193,183.98691524125792,200.23262863715527,224.55626364731867,235.79365075665194,259.12999312987495,267.79539513111825,280.0980349856664,279.0590640327539,316.29224109833757,343.73039484143646,378.724584750382,424.45742721108184,462.15237274451397
bee33,175.66870873693264,192.86479666798357,236.16211677274617,271.1221735579138,322.6603881321038,357.87968664605864,397.5300782671873,428.3073832279182,455.074666046616,473.948107126394,526.2646173953882,544.9246174642028,573.7552777523651,610.4900811693009,642.7688680091467
bee34,796.8785286043095,769.7222220833792,747.9452719859379,744.5255212346821,743.1848975429872,767.6821930479631,789.3342956870678,797.8719966208174,,,,,,,
bee35,717.817260143332,706.2667425297401,689.5897406898962,681.7256948753267,663.3063975562793,648.361929597434,629.8451909888755,611.4519593748768,595.7230076725876,,,,,,
bee36,698.3800452448392,639.9217499870545,598.2616914030438,569.616460142373,552.130795099215,549.5185222905706,549.9951033666579,538.2978199252603,506.3045128894641,486.34240199582683,458.3826465538831,455.47453857974403,459.4145227271363,453.2261411787621,417.7003755031752
bee37,646.4965840431331,586.375132171739,556.6720851661244,569.6556335030654,581.1050965804516,608.861032965516,644.4939272667972,657.0368675864433,652.7264833844407,659.1099887149041,,,,,
bee38,472.6051712493834,452.27529157136,432.0529418216945,426.12532746372085,395.28032761082585,369.6980791734476,341.7249347877755,317.81635105004847,299.7331325597458,288.67646734859034,279.91391632788924,285.73747365826506,275.0638879779032,255.71666004020034,240.36947600691872
bee39,371.3521664369146,323.0750698668461,285.92993005274775,280.02797424343083,284.2768495280492,313.13823713426564,363.0572366645384,396.43397350935516,426.25170986173083,450.02137359042376,560.316288390549,642.5173843313657,706.7651598895794,,
bee40,248.63121747328287,189.23189575867568,144.1642047943343,128.06416712654607,107.49104338273965,86.32220772029855,67.91309421349447,53.623690230097935,31.03825616307742,46.31711853489158,110.18116534451744,117.61691560450049,141.31049676176283,193.8919166861139,298.5763337305171
bee41,254.56889974090902,206.69950294645923,197.49508606079146,189.81856202213265,217.9961342738114,240.50129753311586,271.01288529344026,313.5716466664445,359.8523174390662,406.27673811670434,512.7648817399934,575.7834747996261,640.2220513961405,697.4792598675938,
bee42,265.74749248676636,240.8897148583364,250.5288343280944,262.3291042587779,285.8155351971778,292.67895825794506,327.2505946173958,366.8942884512138,425.796557672441,463.07888002177503,510.46960967373275,513.833971215468,543.7218771549047,583.2658051317843,670.7342399718021
bee43,881.2821355978194,839.4191443171322,787.0689496785963,749.308186110109,705.6759942088922,675.5937613773199,644.6771663515158,616.6123856222813,591.7204727592457,576.9836446492001,529.3952309542412,507.7125705940612,466.92911729334384,434.38677088405285,407.6924140129841
bee44,871.0172957974667,806.861636351271,765.9904079144386,738.7845116352903,718.3669623833563,719.3693803079996,,,,,,,,,
bee45,828.8062629369624,771.2761386932533,720.2865482594898,677.1168487336785,643.7831590876698,631.2383340788073,638.0805704646021,632.5844821966753,635.8681112051817,644.7076016761179,694.6598619410337,751.9072250511191,786.928297549218,814.5738158192573,
bee46,737.9028496855278,688.8757954057065,638.0088148047361,586.0679865221272,546.9162831227869,508.3550924002052,470.40858974408286,445.09657066484505,417.591365423729,384.32842859722024,260.2189692795564,192.47992389737436,139.7079490604213,119.37394728753256,150.55632754648406
bee47,749.781952503793,708.7507596282509,675.1104238075732,647.9000982505288,632.7596176781789,629.5887258211765,639.4832126851334,681.6489385815657,728.817498511989,789.0238289474962,892.4657278617581,935.2434566445737,973.3224710424885,1003.8624972240405,1079.20748203014
bee48,668.4653712802183,560.8399034956693,458.7316744607742,385.7625067364249,328.92397577641907,301.2490668994462,284.80680001166894,261.1487090432303,225.88549002677527,186.83813113264068,107.5551735235991,79.85234601784306,36.08835422096385,38.03215161938014,202.3368882882996
bee49,621.3257650952446,540.6882633197437,467.03009855664885,399.60352773501654,337.4993587764505,292.67895825794506,255.2837884495971,258.80221549171375,265.82167320475367,281.3108946114711,317.1107448182808,373.5254932566599,382.5286080160942,382.249299658568,338.49489135168477
bee50,582.3834767610678,480.7185616219145,384.391730080798,313.3143869464864,260.68688501843786,236.21455021839023,245.62751211687925,272.10704601336295,300.5068126580879,340.77303334096126,431.86543374724334,510.7386828638888,565.8872676130928,599.4978314265516,590.1443279359693
bee51,405.0931898455197,325.09794437673844,256.3325402502299,205.63020114880942,170.73745141619412,166.66666666666669,179.06128125261722,177.26461987701202,165.5549255205414,157.1938635626935,191.78092745294157,245.57120186903887,288.51358651874943,340.6650788326811,372.85247411935137
bee52,435.5517121268104,358.71187246653227,284.84470073980776,237.52662613378558,223.07967844760782,257.57225270464954,294.22510976341175,318.89801702574584,330.24360897193577,354.3472466047256,427.39917619214805,492.28805091906077,550.6502034499771,580.5625916267177,621.5359039506499
bee53,411.981974642069,388.6212419348425,396.9140735461631,422.4437909834561,452.57887630072025,518.5063901027722,575.5348657170075,656.7036000693963,744.0503158901132,824.955374339849,906.5345731337868,886.0052329321201,863.9715969660372,851.3863637303411,885.1231440702368
bee54,400.6535135492509,381.6958885134798,345.6512161041959,326.84827333596604,318.9039883262528,322.9261793791404,338.7100982031794,382.4923530256713,440.02185932997884,493.68414818139473,593.4552511508326,618.3112902115803,664.7817367154593,703.5299254282382,894.9769253934976
bee55,369.44823390795074,300.3345318556139,256.1598766890741,243.07744042528054,243.14865428886682,263.3522673978969,302.9809831433429,373.1560311089577,433.10469239516095,472.6703220008203,536.2172710475044,541.4761206293994,563.9612445993552,599.1622653679835,685.7364623768844
bee56,362.4091781875774,303.59749235680977,255.46956145457673,210.84223372539626,201.22929380621855,205.57032048325644,235.11390270527653,284.52576193173013,318.59016339646865,345.08375027819466,407.38980254267375,448.5080760043928,511.79424175688837,569.0081622673853,614.5236792083757
bee57,401.25749471933904,378.68968499840616,370.82426133806354,362.70550009714225,363.84508457851655,381.003486940069,414.74497013683197,463.59489135466595,528.0160577062472,601.6825742707332,678.275680078668,682.2625970879051,695.8938249160641,714.6276361032297,828.8207311625546
bee58,1021.362014051232,914.8125943350683,824.5897266785286,764.1423622816563,729.54771491158,,,,,,,,,,
bee59,1032.4363841010554,986.8599157043602,953.0588699604441,927.8583197603127,917.192678603126,922.050479484288,947.8736419202025,1003.9393730280091,1062.9149036755794,1040.144560660899,880.6513497412952,,,,
bee60,1000.992251883882,969.5675171092088,936.2450670169167,924.6560667600653,907.6748044071578,923.2145297953903,947.0379544882966,985.3912665196599,1033.6892269030702,1094.5371002279162,1039.639475335962,915.1493066431632,793.1131512078964,685.3068756762586,542.1049934237067
bee61,917.5670930538712,888.8062326987307,862.3877917102841,840.3536490677523,816.9578962747212,817.5196845650188,815.470406843236,831.7550058184987,862.2882146470408,895.3409110854203,911.1421884114702,895.0052139272631,876.9343872965535,851.2516044262462,
bee62,936.6919900784123,853.0373306606261,771.0841777051559,694.7823105145933,611.9625778662241,544.6503299774687,477.2620197904682,430.1799046086092,393.91189978218705,367.3112410052026,288.1919130039506,233.63832415344504,187.06324444863904,160.23170833990466,183.30465396685705
bee63,909.6545801868083,852.193468330841,789.2249537671952,734.5912827675373,672.3860076301274,618.9467474815781,570.7669333621358,541.7507644905185,524.9686946487924,510.90583574687514,438.721213535536,385.7797993750671,365.9697442389229,378.47954043744517,400.92346517597645
bee64,959.6848672914293,908.4002427656303,853.8012738496213,804.5344177662162,767.6840872472569,747.0830168004738,745.6685123714745,778.100224839464,830.1747805133618,894.6495814261833,995.2552855012536,1026.4315880323086,1056.5199556675666,1077.8889618646258,1128.684639185614
bee65,1296.200207628708,1240.7584632219757,1180.5159322338036,1118.097399523508,1053.1554882595865,1008.8250088200455,963.5719085799159,935.888124081917,928.3107524048787,925.9149259027589,867.0093834127799,778.5027610756712,689.2806448929414,594.3271556739661,443.4270496493195
bee66,625.0996199441826,564.3694571622434,510.95232208505286,472.7220960646619,443.4956232209042,449.3451225945834,474.75647014850625,527.9672585656174,611.7898009034823,699.8744782829868,848.8068349661411,904.0765929156713,964.9530869749666,1033.8509862062288,1197.4938006365703
bee67,648.771875927255,555.0243112326858,470.26389643028676,392.8835094675019,320.2114607063063,272.90734020015424,251.57385448052875,233.57198608596136,216.56512825772987,212.4214374511445,304.1095683695932,385.7914980753425,464.2792505176227,528.7199427700799,612.5530899924731
bee68,657.0564917989622,567.0313422741433,,415.91344063366284,342.38310401430914,285.03282005175834,230.69488567712418,183.34229348904944,132.24268873066987,93.18903040983078,63.66426372313443,106.19135074883108,151.9895135488173,197.90952532922836,226.9852092159427
bee69,722.5216687202214,625.808229706235,535.0075032129855,466.688362331521,409.1861556767877,383.5920421436537,368.9557400437949,368.85649200605,377.5682278455157,394.93586778803456,424.3686002588669,439.9925177550303,455.3571498256096,477.27015760687675,591.8397078675963
bee70,551.9012315447337,487.10786100993556,487.58846923247734,373.8164261655293,328.5685160408625,288.897426529252,260.8375227599624,240.31805951829696,231.75481248292323,220.7079481762995,168.58693011378293,125.78902272093336,96.37237184354689,100.28854656221513,160.64958702096735
bee71,580.9263822731848,454.33351127834214,360.19296692253516,310.25826093416066,308.29075355045165,332.0252540245463,367.01547052262146,394.27942593772485,397.335781226836,399.3915429437455,395.7191578658341,400.27155481274065,384.0174630958413,344.66106544980664,186.82156881901804
bee72,483.54477021306366,384.9152962687025,295.4044829090936,224.09027815354492,171.16764486900092,147.46216921990023,142.46229125037348,137.6634572709274,116.2449209089438,92.6397848244309,41.14605120357997,20.199680251083663,22.40000991937323,78.85326141116556,244.172573125766
bee73,546.8180983933518,510.2492726072876,469.15049464854087,434.0795189205754,393.84326679763274,374.73858320157746,371.25590323403685,398.76981324710874,436.175186804406,477.794566527522,503.18955066003235,481.2975267685773,471.84179494321216,476.99643992083605,501.21181693177374
bee74,482.7105479165731,436.3711414505389,395.4822485013953,344.0070759671914,282.41139554373245,236.8264968036796,189.21298162550954,171.74224175958517,184.60354873892499,210.77836368705678,283.2017765355734,302.6703900952577,338.2971419037468,383.2796435680599,474.4375083868659
bee75,553.1852542936309,535.1634347356081,518.8612473698828,510.2902766424934,496.61970602164,497.15681703788925,499.95138124045167,516.413449953007,554.0727806537317,596.030227197418,662.7731544571319,685.961430215852,721.6549202015993,773.669357746378,884.9515509964548
bee76,577.9934132656865,495.58375110816223,416.3931902497912,339.3025871539635,274.9163541607124,236.650843935494,225.41414973392506,245.72455104843127,275.2327512410833,278.5443530964982,231.8776780491108,183.4543704109679,162.43458511490297,163.74581094720625,144.5888767338056
bee77,683.4122098859733,644.4691975140539,613.7071793964351,591.7502324510867,588.0358168241906,596.705274802754,611.5307676643168,655.2555042075435,714.4622296818854,776.2988765115667,842.1918699142684,837.2197855052059,828.7806943973078,837.345581868129,902.9656258223041
bee78,951.9093708861333,842.7539925228384,748.1014283249825,677.3395824066074,620.4901650380042,585.7398687277466,571.8998086274578,585.5306218441343,619.9949446001716,655.09052864478,701.2925428700097,705.2483013656429,737.4629602450608,776.2473660329316,920.7551358556069
bee79,853.5271686996542,772.662053964579,693.9241774295598,628.8036971584704,563.7567981867261,518.3913374152238,475.8868877903094,462.99449050287825,456.5158596006779,461.70524170811404,438.07592978302273,408.10706410416327,397.03139397015985,408.98141512538183,445.7365114863732
bee80,782.0651887438717,667.4950656146037,559.0892041443853,472.29383567602355,403.47245411345244,361.32644357237393,334.62703615314746,333.38825857971403,353.07055026652654,372.12848423752774,377.68639123825625,364.4825173007945,353.9696894284018,355.77565135080596,341.96781885691246
bee81,575.654731840764,520.3784520408396,474.6028130419626,439.7441442232735,417.4756828261022,411.0380445329623,402.44638739918304,428.6841657806511,479.02511825801724,531.1154631587119,617.0022681683643,649.4888941828236,691.3322263693237,744.1057065691232,874.4971425108371
bee82,522.2437315565729,500.77194991761075,492.7201411593363,489.3383961668002,495.2067368826204,510.3542925139712,544.7120033338183,597.3322035274459,660.2428017072054,735.6721327485202,864.5382526825407,913.8468974856966,972.6539615134861,1043.502477002943,1207.1289780825896
bee83,721.7003141958893,672.0793985571414,635.8838240552005,592.9057180288222,569.5149607817466,560.4474120083673,560.0236566951293,575.5707974954515,612.3033798215074,648.3641303140984,690.1920825225213,689.61788069613,706.6247020519958,738.2630750507942,821.176957760079
bee84,477.36407941281396,434.974150127646,407.28613696261533,387.0356711886804,384.4873389096779,395.07252735025463,409.73366851586684,442.60628309500106,482.8139593858279,513.0298442716007,570.7706331070226,582.9192872361165,619.4450322876821,656.7875447283958,726.7303807818289
bee85,515.6841774365497,472.80609980810874,444.0922224077665,421.7365921749642,421.03278269019313,427.88407830153204,439.1133601287749,470.9756852342948,510.17982841136654,543.9060492845086,605.1774657616389,608.0240850077366,633.5577092125185,670.2203194721216,746.4919060885308
bee86,653.4970221227763,600.2649270936497,,,,,,,,,,,,,
bee87,873.2483360889086,838.8979951718351,,,,,,,,,,,,,
bee88,,,488.9174634628667,441.9381801999744,387.93785836044617,348.9592083193371,315.38062414851026,288.0810986787876,276.6849755584261,280.83847541369863,250.81039673891362,221.15560782435233,170.8035510266649,115.7916918385069,51.13751245659043
bee89,,,,,,,,,,,,,,,
bee90,,,896.7443017672882,883.519400457602,861.3858819435375,842.5841066619647,823.9906626495349,804.8720485265426,791.4707942412739,762.2995225003434,717.6979654447243,687.2161801693372,669.2864611953046,664.3248516656167,666.5963613002745
bee91,,,,799.1290374485467,785.3477704913319,784.01013323145,,,,,,,,,
bee92,,,,,1115.5745818699156,1022.9941044224589,945.392970364081,894.9810352102108,869.2112350858803,859.3854604588033,821.8245831965475,786.5222787007926,768.1186693063414,769.9717064002704,819.3082610592161
bee93,,,,,,,1076.3263637873265,970.2313726901355,886.0447896374709,816.1862042126153,677.6072307485811,601.7430194858415,554.6049342374731,539.124005869314,532.2785813987601
bee94,,,,,,,,,1093.2537245919655,1055.5105810446219,938.0783767550056,862.5001836628056,799.2583407898778,748.2318541308189,703.4086639080379
bee95,,,,,,,,,,,1145.1102468253766,1049.9309693666944,963.4435796248712,880.0381944735029,780.9227229909027
bee96,,,,,,,,,,,,,,1143.8047466045225,1070.3156158203235
bee97,,,,,,,,,,,,,,1024.1864068885184,1077.9299800945607
bee98,,,843.5318116196668,777.9900904110506,713.7405873839919,663.0378800149551,624.5158655554957,577.4764111289333,540.2018193354791,518.966422424948,492.4594975059276,502.84109084646195,503.1114688984076,488.49045120541183,479.2272649222959
bee99,,,476.2910450092463,564.5142719204259,636.0808488361988,678.4365471106693,707.6531575545812,,,,,,,,
bee100,,,,,,,839.3837442211503,771.0495750927815,692.6798084863362,622.7920703771503,603.5455213382746,646.6777725027941,697.2074189935649,737.1505823650709,
bee101,,,,,,,,792.9674239446015,716.7317295155614,638.7555521286412,503.91674632419256,450.76500014388665,385.0128108146144,306.11202582912836,104.57865994967497
